Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2021,25.1,31.4,28,86,7.3,4.3,6,50,3,E 
02-05-2021,25.6,32.6,29.1,81,0,6.9,7,40,3,NE
03-05-2021,26,33.2,28.9,81,8888,8.7,6,60,2,E 
04-05-2021,26.4,32.8,29.1,79,0,9.3,6,70,2,C 
05-05-2021,26.5,30.5,27.9,86,0,7.4,4,30,2,C 
06-05-2021,25,31.4,26.7,91,0.4,1.6,4,240,1,SW
07-05-2021,24.2,31.4,28,86,32,3.1,5,50,2,NE
08-05-2021,24.6,31.2,27.5,88,8888,2.9,5,310,1,C 
09-05-2021,25.7,31,27.7,88,0,2.6,4,70,1,C 
10-05-2021,24.6,32.8,28.6,85,13.4,4.2,6,120,2,E 
11-05-2021,26,33,29,84,0,6.5,4,60,2,C 
12-05-2021,25.9,30.4,27.3,90,7.2,5.5,4,130,1,C 
13-05-2021,25.2,31.9,27.3,92,2.3,1.8,5,300,2,S 
14-05-2021,26,30.8,28.3,90,7.3,5,5,240,1,C 
15-05-2021,26.2,30,27.4,92,1,3.8,6,280,1,C 
16-05-2021,24.9,31.9,27,94,15,2.3,5,180,2,S 
17-05-2021,25.7,30,26.9,94,39.8,6.8,6,100,1,C 
18-05-2021,24.8,28.2,26.2,95,83.2,0.3,5,280,2,S 
19-05-2021,24.3,30.6,27.3,90,34.5,0.1,4,130,1,C 
20-05-2021,24.8,33,28.3,84,0.3,0.7,4,200,2,S 
21-05-2021,25.5,32.8,27.7,92,,6.1,6,130,2,SE
22-05-2021,24.8,31.3,27.1,83,2.8,4.5,6,200,3,SW
23-05-2021,24.8,32.8,28.4,84,0,2.6,5,210,2,SE
24-05-2021,25.6,32.6,29,85,,5.1,5,150,3,SE
25-05-2021,26.3,32.9,29,86,0,8.2,7,140,3,SE
26-05-2021,,33.2,29.6,82,0,9.7,5,50,2,E 
27-05-2021,26.8,31.8,27.9,88,0,6,5,160,2,C 
28-05-2021,25.6,32.4,27.4,90,8.9,4.9,3,90,1,C 
29-05-2021,25.6,29.8,27.1,93,8888,4,4,60,1,C 
30-05-2021,25.3,32.7,27.8,88,31,2,3,150,1,C 
31-05-2021,25.9,31.2,27.7,91,3.8,4.6,4,210,2,SW
