Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2021,23.7,33,29.5,69,8888,6.2,6,280,2,W 
02-04-2021,26.1,32.2,28.9,84,0,6.4,6,50,3,N 
03-04-2021,22.4,32,28,85,30.7,7.9,5,50,2,C 
04-04-2021,24,32.2,27,86,35.3,4.6,5,40,1,C 
05-04-2021,,32.1,27.1,90,1.3,2.5,7,20,1,C 
06-04-2021,24.9,32,28.1,82,1.6,1.8,7,50,4,NE
07-04-2021,25,32.2,27.9,71,0,8,7,50,3,NE
08-04-2021,25.2,32.6,28.2,82,,9.7,6,40,2,N 
09-04-2021,22.8,33,26.9,84,6.4,8.9,6,60,3,NE
10-04-2021,23.4,32.6,28.1,80,0,6.6,7,50,3,NE
11-04-2021,24.7,32,28.5,82,0,8.9,6,70,3,NE
12-04-2021,24.9,32.2,27.8,77,0.1,7.3,5,210,2,E 
13-04-2021,24.6,32.2,28.5,78,,8,5,50,2,C 
14-04-2021,24.4,31.5,27.8,80,0.5,7.7,3,120,1,C 
15-04-2021,24.8,31.7,25.9,94,0,7.4,4,200,1,C 
16-04-2021,24.7,30.8,27.7,83,23.3,3.8,4,210,1,C 
17-04-2021,25,31.4,24.8,98,0,0.8,5,50,2,SW
18-04-2021,22.4,33.1,27.8,82,68.6,3.2,5,70,2,C 
19-04-2021,,31.4,27.8,81,0,8.5,6,240,1,C 
20-04-2021,24.7,31.5,27.5,85,8888,5.3,4,40,2,C 
21-04-2021,25.1,32.9,28.8,81,2.1,4.3,4,160,2,SE
22-04-2021,26.5,32,26.6,92,1.3,8,7,230,2,S 
23-04-2021,,32,28.6,76,4.4,3.2,5,270,2,C 
24-04-2021,,30.8,25.2,92,8888,7.7,5,230,1,C 
25-04-2021,23.7,32.3,27.6,86,4,0,4,140,2,SE
26-04-2021,24.3,33.4,28,86,8888,6.1,4,120,2,W 
27-04-2021,24.7,30.4,26.8,91,11,6.5,4,250,1,C 
28-04-2021,25.2,32.9,28.2,84,4.4,5.4,4,120,1,C 
29-04-2021,25.4,32.4,28.8,82,8888,5.6,6,60,2,E 
30-04-2021,25.7,31.2,28,86,,9.3,5,140,2,SE
