Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2015,25.4,32.5,28.9,74,0,8.7,9,140,5,SE
02-09-2015,,32.2,29.2,74,,8.9,8,130,5,SE
03-09-2015,26.8,,28.9,74,0,8.8,10,140,5,SE
04-09-2015,,32,28.9,74,0,7.1,6,130,3,SE
05-09-2015,25,32,28.9,74,2.3,2.6,8,140,4,SE
06-09-2015,24.6,33.3,28.9,74,8888,5.1,7,140,2,SE
07-09-2015,24.4,32.1,28.9,74,8888,6.2,7,140,3,SE
08-09-2015,25.4,31.8,28.9,74,,4.7,8,160,4,N 
09-09-2015,25.6,32.9,28.9,74,0,5,9,150,2,N 
10-09-2015,24.2,31.8,28.9,74,8888,0.3,7,190,2,N 
11-09-2015,24,32.6,28.1,73,,1.6,9,130,4,SE
12-09-2015,,31.8,28.4,78,0,7.8,6,130,4,SE
13-09-2015,25,31.8,28.6,78,0,4.8,6,140,3,SE
14-09-2015,,31.8,28.8,79,0,0,8,200,4,SE
15-09-2015,25.8,29.8,26.2,91,0,0,7,200,1,N 
16-09-2015,24.8,30.3,27.8,82,4.6,0,9,140,4,SE
17-09-2015,25.3,31.6,28.6,74,4.6,,6,150,3,SE
18-09-2015,26.2,32.1,28.5,83,0,0,6,140,3,SE
19-09-2015,26.4,32.1,28.6,81,0,1.5,9,40,3,N 
20-09-2015,25.4,33,28.9,77,0,7.9,5,60,2,N 
21-09-2015,25.4,32,27.8,83,,7.7,5,140,2,S 
22-09-2015,,,28.1,79,1,,8,120,3,SE
23-09-2015,24.6,32.2,28.5,77,0.5,0,6,190,2,N 
24-09-2015,24.8,34,28.2,77,,6.7,8,200,2,N 
25-09-2015,24,33.2,28.5,73,0,,7,190,4,SE
26-09-2015,24.5,,28.8,73,,5.1,9,140,3,SE
27-09-2015,,33,28.1,82,,,6,180,2,N 
28-09-2015,25,32,26.8,87,0,0,4,150,1,N 
29-09-2015,25,31.8,28.2,82,18.1,0,6,140,2,SE
30-09-2015,25,32,27.7,87,,0,7,30,2,SE
