Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2015,25.5,31.4,27.9,83,2.5,2.3,4,80,2,N 
02-11-2015,25.2,31.4,27.5,86,6.1,3.1,5,50,2,N 
03-11-2015,24.8,32.6,28.7,79,0.1,5,6,60,2,N 
04-11-2015,25.6,32.1,27.3,86,0,9.4,5,280,1,N 
05-11-2015,25.1,32.6,28.4,81,14.1,5.2,4,290,1,N 
06-11-2015,25.2,30.8,27.5,85,1.2,6.6,4,220,2,W 
07-11-2015,,31.8,27.2,85,13.8,3.6,5,120,1,N 
08-11-2015,24.9,29.8,26.7,86,0,2.3,3,150,1,N 
09-11-2015,24.2,31.2,27.3,82,0.1,1.1,3,240,1,N 
10-11-2015,25,32,28.6,80,0,4.1,8,50,2,N 
11-11-2015,25,32.3,27.6,83,0,9.2,5,70,1,N 
12-11-2015,25,32.1,27.8,82,0.2,5.6,4,280,1,N 
13-11-2015,25.1,32.4,28.2,81,,,4,90,1,N 
14-11-2015,25.4,31.8,27.9,81,0,4.1,8,30,3,NE
15-11-2015,24,30.6,27.7,83,20.5,6.8,5,360,2,N 
16-11-2015,25,29.4,26.1,89,1.5,5.5,4,290,2,W 
17-11-2015,23.9,29.6,27.3,85,9.6,1.3,3,240,1,N 
18-11-2015,24.8,31.2,28.5,80,0,0,7,40,3,NE
19-11-2015,26,32.4,28.4,80,0,,7,40,2,N 
20-11-2015,25.4,31.8,27,86,8888,4.9,8,40,2,N 
21-11-2015,24.8,31.6,26.6,89,15,6,5,230,1,N 
22-11-2015,24.5,31.4,27.2,86,38.5,6,6,190,1,N 
23-11-2015,24.6,31.9,28.3,82,0,3.9,5,50,1,N 
24-11-2015,26,29.4,26.4,92,0,4.6,6,160,1,N 
25-11-2015,24,32,27.4,85,68.2,1.7,5,340,2,N 
26-11-2015,24.7,30.9,26.9,86,8.6,3.3,8,30,2,N 
27-11-2015,25,30.8,27.8,81,6.3,2.1,5,20,2,N 
28-11-2015,24.8,32.1,27.6,85,0,4.4,7,50,2,N 
29-11-2015,25.4,31.6,27.9,83,3.6,6.6,7,60,3,NE
30-11-2015,25.2,32.7,28.5,80,1,6.7,5,300,2,NW
